collect.date,year,doy,BY,location,ona_id,total.age,european.age,FL_mm,weight_g,hatchery,sex,comments
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7684,unknown,unknown,110,12.65,Unknown,NA,calcein marked
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7685,unknown,unknown,111,14.14,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7687,unknown,unknown,113,15.03,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7689,unknown,unknown,110,13.72,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7691,unknown,unknown,106,12.62,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7694,unknown,unknown,115,15.48,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7699,unknown,unknown,112,13.78,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7702,unknown,unknown,114,14.39,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7704,unknown,unknown,104,12.36,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7705,unknown,unknown,112,14.03,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7706,unknown,unknown,109,13.89,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7707,unknown,unknown,112,13.7,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7710,unknown,unknown,115,14.09,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7712,unknown,unknown,112,14.54,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7713,unknown,unknown,106,11.91,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7714,unknown,unknown,115,15.25,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7715,unknown,unknown,104,11.93,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7716,unknown,unknown,107,11.93,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7717,unknown,unknown,113,16.66,Unknown,NA,
2007-04-11,2007,101,2005,OK Falls Prov Park- VDS 17,7718,unknown,unknown,109,12.75,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7721,unknown,unknown,86,6.45,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7722,unknown,unknown,113,13.11,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7723,unknown,unknown,115,14.77,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7728,unknown,unknown,115,14.18,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7729,unknown,unknown,111,12.12,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7733,unknown,unknown,99,9.09,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7735,unknown,unknown,113,13.14,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7737,unknown,unknown,114,13.49,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7738,unknown,unknown,109,11.42,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7739,unknown,unknown,106,10.96,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7740,unknown,unknown,110,14.02,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7742,unknown,unknown,107,11.41,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7747,unknown,unknown,107,11.8,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7748,unknown,unknown,102,10.91,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7750,unknown,unknown,114,15.27,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7752,unknown,unknown,112,13.32,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7753,unknown,unknown,98,9.3,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7754,unknown,unknown,112,14.52,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7755,unknown,unknown,101,11.22,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7758,unknown,unknown,101,10.32,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7761,unknown,unknown,109,14.73,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7762,unknown,unknown,110,14.25,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7763,unknown,unknown,111,11.95,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7764,unknown,unknown,107,12.65,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7765,unknown,unknown,105,10.78,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7766,unknown,unknown,107,11.12,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7767,unknown,unknown,115,15.79,Unknown,NA,
2007-04-12,2007,102,2005,OK Falls Prov Park- VDS 17,7768,unknown,unknown,106,12.29,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7769,unknown,unknown,115,13.65,Unknown,NA,calcein marked
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7773,unknown,unknown,111,12.63,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7776,unknown,unknown,113,13.28,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7777,unknown,unknown,110,12.92,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7784,unknown,unknown,112,14.13,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7786,unknown,unknown,114,14.44,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7789,unknown,unknown,112,14.51,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7790,unknown,unknown,108,12.92,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7791,unknown,unknown,115,14.68,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7792,unknown,unknown,114,13.99,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7795,unknown,unknown,112,12.73,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7797,unknown,unknown,115,14.68,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7798,unknown,unknown,113,15.13,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7800,unknown,unknown,108,13.79,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7801,unknown,unknown,106,11.12,Unknown,NA,
2007-04-13,2007,103,2005,OK Falls Prov Park- VDS 17,7804,unknown,unknown,112,13.43,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7807,unknown,unknown,109,12.22,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7811,unknown,unknown,107,12.07,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7814,unknown,unknown,114,15.5,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7815,unknown,unknown,105,11.79,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7816,unknown,unknown,105,12.15,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7817,unknown,unknown,113,14.26,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7819,unknown,unknown,109,13.05,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7820,unknown,unknown,113,13.64,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7821,unknown,unknown,113,13.98,Unknown,NA,calcein marked
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7822,unknown,unknown,103,10.11,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7824,unknown,unknown,115,14.74,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7826,unknown,unknown,115,14.1,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7829,unknown,unknown,113,15.12,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7834,unknown,unknown,113,14.86,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7836,unknown,unknown,115,14.34,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7837,unknown,unknown,115,14.26,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7838,unknown,unknown,114,14.41,Unknown,NA,calcein marked
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7839,unknown,unknown,106,12.72,Unknown,NA,calcein marked
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7843,unknown,unknown,113,13.64,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7848,unknown,unknown,112,14.5,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7849,unknown,unknown,109,13.44,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7850,unknown,unknown,110,13.1,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7851,unknown,unknown,105,11.83,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7852,unknown,unknown,97,8.53,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7853,unknown,unknown,113,12.9,Unknown,NA,calcein marked
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7854,unknown,unknown,110,14.28,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7855,unknown,unknown,111,13.39,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7863,unknown,unknown,111,12.73,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7864,unknown,unknown,113,15.59,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7865,unknown,unknown,109,12.1,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7868,unknown,unknown,112,13.14,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7869,unknown,unknown,105,11.33,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7870,unknown,unknown,105,12.01,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7871,unknown,unknown,111,12.6,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7872,unknown,unknown,113,15.68,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7873,unknown,unknown,111,13.95,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7874,unknown,unknown,115,13.78,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7876,unknown,unknown,96,9.16,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7877,unknown,unknown,106,12.4,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7881,unknown,unknown,103,10.24,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7882,unknown,unknown,114,14.83,Unknown,NA,calcein marked
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7883,unknown,unknown,112,13.56,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7884,unknown,unknown,98,9.69,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7885,unknown,unknown,106,11.22,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7887,unknown,unknown,101,10.07,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7889,unknown,unknown,115,14.38,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7890,unknown,unknown,109,13.93,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7892,unknown,unknown,106,11.75,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7893,unknown,unknown,113,16,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7895,unknown,unknown,110,15.19,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7896,unknown,unknown,110,12.57,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7897,unknown,unknown,111,14.63,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7898,unknown,unknown,104,11.84,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7899,unknown,unknown,108,13.38,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7900,unknown,unknown,108,12.02,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7902,unknown,unknown,111,14.34,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7903,unknown,unknown,100,9.95,Unknown,NA,
2007-04-17,2007,107,2005,OK Falls Prov Park- VDS 17,7905,unknown,unknown,101,10.53,Unknown,NA,calcein marked
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7910,unknown,unknown,112,13.92,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7911,unknown,unknown,114,15.09,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7912,unknown,unknown,115,15.04,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7915,unknown,unknown,112,14.02,Unknown,NA,calcein marked
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7917,unknown,unknown,112,13.39,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7918,unknown,unknown,110,14.96,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7920,unknown,unknown,112,12.65,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7921,unknown,unknown,106,10.84,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7923,unknown,unknown,114,15.13,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7924,unknown,unknown,115,15.32,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7925,unknown,unknown,112,14.2,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7926,unknown,unknown,111,13,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7927,unknown,unknown,100,10.03,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7928,unknown,unknown,97,9.11,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7930,unknown,unknown,110,12.88,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7933,unknown,unknown,108,13.19,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7935,unknown,unknown,114,15.32,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7937,unknown,unknown,113,13.94,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7939,unknown,unknown,110,13.18,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7940,unknown,unknown,109,14.58,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7941,unknown,unknown,100,10.05,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7942,unknown,unknown,110,13.91,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7943,unknown,unknown,115,16.18,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7944,unknown,unknown,114,15.71,Unknown,NA,calcein marked
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7945,unknown,unknown,108,12.99,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7946,unknown,unknown,107,11.99,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7947,unknown,unknown,115,16.02,Unknown,NA,calcein marked
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7948,unknown,unknown,108,13.25,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7949,unknown,unknown,108,12.73,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7950,unknown,unknown,110,12.16,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7952,unknown,unknown,111,14.01,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7953,unknown,unknown,103,11.39,Unknown,NA,calcein marked
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7954,unknown,unknown,107,13.76,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7956,unknown,unknown,109,13.48,Unknown,NA,
2007-04-18,2007,108,2005,OK Falls Prov Park- VDS 17,7958,unknown,unknown,95,8.24,Unknown,NA,calcein marked
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7959,unknown,unknown,101,10.13,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7961,unknown,unknown,112,14.15,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7963,unknown,unknown,113,13.83,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7966,unknown,unknown,115,14.39,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7967,unknown,unknown,115,15.08,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7968,unknown,unknown,104,11.69,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7969,unknown,unknown,114,14.56,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7970,unknown,unknown,114,15.12,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7971,unknown,unknown,107,12.32,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7973,unknown,unknown,114,15.52,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7974,unknown,unknown,115,15.22,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7977,unknown,unknown,105,11.4,Unknown,NA,calcein marked
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7978,unknown,unknown,114,14.18,Unknown,NA,calcein marked
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7979,unknown,unknown,115,12.56,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7980,unknown,unknown,114,15.5,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7981,unknown,unknown,107,11.54,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7983,unknown,unknown,109,13.1,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7984,unknown,unknown,114,14.9,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7985,unknown,unknown,110,13.46,Unknown,NA,calcein marked
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7986,unknown,unknown,107,11.76,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7989,unknown,unknown,110,14.93,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7990,unknown,unknown,104,11.22,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7991,unknown,unknown,110,13.23,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7992,unknown,unknown,105,12.96,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7994,unknown,unknown,114,15.83,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7995,unknown,unknown,110,13.36,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7996,unknown,unknown,108,13.12,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7998,unknown,unknown,105,12.46,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,7999,unknown,unknown,95,8.18,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,8000,unknown,unknown,108,13.38,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,8001,unknown,unknown,113,13.63,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,8002,unknown,unknown,105,13.08,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,8003,unknown,unknown,113,14.12,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,8005,unknown,unknown,102,11.2,Unknown,NA,
2007-04-19,2007,109,2005,OK Falls Prov Park- VDS 17,8007,unknown,unknown,84,6.07,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8008,unknown,unknown,98,10.23,Unknown,NA,calcein marked
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8009,unknown,unknown,107,12.02,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8010,unknown,unknown,107,12.68,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8011,unknown,unknown,113,13.53,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8013,unknown,unknown,110,13.59,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8014,unknown,unknown,110,13.46,Unknown,NA,calcein marked
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8015,unknown,unknown,109,12.52,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8016,unknown,unknown,100,9.42,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8018,unknown,unknown,96,9.68,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8019,unknown,unknown,104,11.59,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8020,unknown,unknown,113,14.3,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8021,unknown,unknown,113,15.39,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8023,unknown,unknown,113,14.57,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8024,unknown,unknown,112,15.37,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8026,unknown,unknown,106,11.09,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8027,unknown,unknown,105,11.65,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8029,unknown,unknown,114,14.77,Unknown,NA,calcein marked
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8030,unknown,unknown,114,15.13,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8031,unknown,unknown,108,13.15,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8034,unknown,unknown,103,10.06,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8035,unknown,unknown,105,12.07,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8036,unknown,unknown,109,12.38,Unknown,NA,calcein marked
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8038,unknown,unknown,114,15.12,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8041,unknown,unknown,109,13.94,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8042,unknown,unknown,104,11.13,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8043,unknown,unknown,113,14.72,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8044,unknown,unknown,107,12.84,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8045,unknown,unknown,112,13.99,Unknown,NA,calcein marked
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8048,unknown,unknown,112,14.23,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8049,unknown,unknown,110,14.63,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8050,unknown,unknown,110,13.75,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8052,unknown,unknown,112,13.35,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8054,unknown,unknown,109,11.65,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8055,unknown,unknown,111,14.36,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8056,unknown,unknown,113,13.86,Unknown,NA,
2007-04-20,2007,110,2005,OK Falls Prov Park- VDS 17,8057,unknown,unknown,109,12.69,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8059,unknown,unknown,110,15.64,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8060,unknown,unknown,114,15.21,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8061,unknown,unknown,107,13.01,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8062,unknown,unknown,108,11.64,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8063,unknown,unknown,108,13.46,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8064,unknown,unknown,107,11.48,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8065,unknown,unknown,112,13.63,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8068,unknown,unknown,108,12.03,Unknown,NA,
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8069,unknown,unknown,109,13.19,Unknown,NA,calcein marked
2007-04-23,2007,113,2005,OK Falls Prov Park- VDS 17,8071,unknown,unknown,115,15.38,Unknown,NA,
